publish_date,publish_time,title,url,sentiment,importance,summary,sentiment_score,weighted_score,translate
2025-05-27,06:47,Temu owner PDD Holdings shares fall sharply on big Q1 results miss By Investing.com,https://www.investing.com/news/stock-market-news/temu-owner-pdd-holdings-shares-tank-after-big-q1-results-miss-4064614,Negative,5,"PDD Holdings, owner of Temu, reported first-quarter earnings and revenue that significantly missed analyst expectations, leading to a sharp decline of over 18% in its share price. The company attributed the lower profitability to substantial investments aimed at supporting merchants and long-term platform health.",-1,-5,บริษัท พีดีดี โฮลดิ้งส์ เจ้าของ Temu รายงานผลประกอบการและรายได้ไตรมาสแรกที่ต่ำกว่าที่นักวิเคราะห์คาดการณ์ไว้อย่างมาก ส่งผลให้ราคาหุ้นร่วงลงอย่างรวดเร็วกว่า 18% โดยบริษัทระบุว่าผลกำไรที่ลดลงเป็นผลมาจากการลงทุนจำนวนมากเพื่อสนับสนุนผู้ขายและสุขภาพของแพลตฟอร์มในระยะยาว
2025-05-27,06:26,Citi sees up to 8% downside for Stoxx 600 on Trump tariff risk By Investing.com,https://www.investing.com/news/stock-market-news/citi-sees-up-to-8-downside-for-stoxx-600-on-trump-tariff-risk-4064531,Negative,5,"Citi analysts warn that the Stoxx 600 index could face a 7-8% downside if potential 50% Trump tariffs on European goods are enacted. They note that European earnings estimates have already fallen due to geopolitical risks, and higher tariffs could lead to further deterioration in EPS growth.",-1,-5,นักวิเคราะห์ของซิตี้เตือนว่าดัชนี Stoxx 600 อาจเผชิญกับความเสี่ยงขาลง 7-8% หากมีการบังคับใช้มาตรการภาษีของทรัมป์ที่อาจสูงถึง 50% ต่อสินค้าจากยุโรป พวกเขาระบุว่าประมาณการผลกำไรของบริษัทในยุโรปได้ลดลงแล้วเนื่องจากความเสี่ยงทางภูมิรัฐศาสตร์ และภาษีที่สูงขึ้นอาจนำไปสู่การทรุดตัวลงของอัตราการเติบโตของกำไรต่อหุ้น (EPS) มากยิ่งขึ้น
2025-05-27,04:55,What could be the impact of a 50% tariff on EU economy? By Investing.com,https://www.investing.com/news/economy-news/what-could-be-the-impact-of-a-50tariff-on-eu-economy-4064349,Negative,5,"The article reports on UBS's analysis warning that a potential 50% US tariff on EU imports could significantly reduce eurozone GDP growth in 2025 and 2026 and heighten the risk of a broader trade conflict. While a near-term boost from front-loading shipments is possible, the overall outlook is negative, threatening growth and potentially leading to inflationary pressures if the EU retaliates with its own measures.",-1,-5,บทความรายงานถึงการวิเคราะห์ของ UBS ที่เตือนว่าการเก็บภาษีนำเข้าจากสหภาพยุโรปในอัตรา 50% โดยสหรัฐฯ อาจลดการเติบโตของ GDP ในยูโรโซนอย่างมีนัยสำคัญในปี 2025 และ 2026 และเพิ่มความเสี่ยงของความขัดแย้งทางการค้าระดับที่กว้างขึ้น แม้ว่าการเร่งส่งสินค้าในระยะสั้นอาจช่วยกระตุ้นเศรษฐกิจได้ แต่ภาพรวมยังคงเป็นลบ ซึ่งคุกคามการเติบโตและอาจนำไปสู่แรงกดดันด้านเงินเฟ้อ หากสหภาพยุโรปตอบโต้ด้วยมาตรการของตนเอง
2025-05-27,03:20,"Higher U.S. futures, new Nvidia chip, falling Tesla sales",https://www.investing.com/news/economy-news/higher-us-futures-new-nvidia-chip-falling-tesla-sales--whats-moving-markets-4064122,Positive,5,"U.S. stock futures rose sharply after President Trump postponed tariffs on EU imports, easing trade war fears. The article also notes specific company news, including Nvidia's plan for a new China chip and a significant drop in Tesla's European sales.",1,5,สัญญาซื้อขายล่วงหน้าหุ้นสหรัฐฯ ปรับตัวสูงขึ้นอย่างมาก หลังจากประธานาธิบดีทรัมป์เลื่อนการเก็บภาษีนำเข้าจากสหภาพยุโรป ซึ่งช่วยลดความกังวลเกี่ยวกับสงครามการค้า บทความยังระบุถึงข่าวสารเฉพาะของบริษัทต่างๆ รวมถึงแผนการของ Nvidia สำหรับชิปใหม่ในจีน และยอดขายในยุโรปของ Tesla ที่ลดลงอย่างมีนัยสำคัญ
2025-05-27,02:00,Bitcoin price today: flat at $109.7k post record high; 2025 crypto summit eyed By Investing.com,https://www.investing.com/news/cryptocurrency-news/bitcoin-price-today-rangebound-at-109k-post-record-high-2025-crypto-summit-eyed-4064028,Neutral,5,"Bitcoin is trading flat near its recent record high of $109.7k, with market focus shifting to the upcoming large Bitcoin 2025 conference expected to boost interest. The price is supported by positive regulatory news and growing institutional adoption, despite some recent profit-taking. The article also notes Trump Media's plan to raise $2.5 billion for a Bitcoin treasury, which caused its shares to drop.",0,0,"บิตคอยน์ซื้อขายทรงตัวใกล้ระดับสูงสุดเป็นประวัติการณ์ล่าสุดที่ 109,700 ดอลลาร์ โดยตลาดให้ความสนใจไปที่การประชุม Bitcoin 2025 ครั้งใหญ่ที่กำลังจะมาถึง ซึ่งคาดว่าจะช่วยกระตุ้นความสนใจ ราคาได้รับการสนับสนุนจากข่าวเชิงบวกด้านกฎระเบียบและการยอมรับจากสถาบันที่เพิ่มขึ้น แม้ว่าจะมีการทำกำไรบ้างในช่วงที่ผ่านมา บทความยังระบุถึงแผนการของ Trump Media ที่จะระดมทุน 2.5 พันล้านดอลลาร์สำหรับคลัง Bitcoin ซึ่งทำให้หุ้นของบริษัทร่วงลง"
2025-05-27,01:40,"Gold prices sink as Trump EU tariff delay spurs some risk, yields retreat By Investing.com",https://www.investing.com/news/commodities-news/gold-prices-sink-as-trump-eu-tariff-delay-spurs-some-risk-yields-retreat-4064017,Negative,5,"Gold prices fell in Asian trade, extending recent declines, primarily due to improved risk appetite following President Trump's delay of EU tariffs and some stabilization in bond yields. Despite persistent dollar weakness limiting losses, the positive market reaction to the tariff delay pressured the safe-haven metal.",-1,-5,ราคาทองคำปรับตัวลดลงในการซื้อขายในเอเชีย ซึ่งเป็นการปรับตัวลดลงต่อเนื่องจากช่วงก่อนหน้านี้ โดยมีสาเหตุหลักมาจากการที่ความต้องการความเสี่ยงปรับตัวดีขึ้น หลังจากประธานาธิบดีทรัมป์เลื่อนการเก็บภาษีจากสหภาพยุโรป และอัตราผลตอบแทนพันธบัตรมีเสถียรภาพมากขึ้น แม้ว่าค่าเงินดอลลาร์ที่อ่อนค่าอย่างต่อเนื่องจะจำกัดการขาดทุน แต่ปฏิกิริยาเชิงบวกของตลาดต่อการเลื่อนภาษีก็กดดันโลหะที่เป็นสินทรัพย์ปลอดภัย
2025-05-27,00:58,"BYD shares slide further from record highs amid price cuts, competition concerns By Investing.com",https://www.investing.com/news/stock-market-news/byd-shares-slide-further-from-record-highs-amid-price-cuts-competition-concerns-4063996,Negative,5,BYD's Hong Kong shares declined further from recent highs due to concerns over increased competition and shrinking profit margins caused by recent price cuts and incentives in the Chinese EV market. This trend also impacted other Chinese EV stocks and followed a period of profit-taking after shares rose on optimism about overseas expansion.,-1,-5,หุ้นฮ่องกงของ BYD ปรับตัวลดลงเพิ่มเติมจากระดับสูงสุดล่าสุด เนื่องจากความกังวลเกี่ยวกับการแข่งขันที่เพิ่มสูงขึ้นและอัตรากำไรที่ลดลงอันเป็นผลมาจากการลดราคาและแรงจูงใจล่าสุดในตลาดรถยนต์ไฟฟ้าของจีน แนวโน้มนี้ส่งผลกระทบต่อหุ้นรถยนต์ไฟฟ้าจีนอื่นๆ ด้วย และเกิดขึ้นตามหลังช่วงการขายทำกำไรหลังจากที่หุ้นปรับตัวสูงขึ้นจากความเชื่อมั่นเชิงบวกเกี่ยวกับการขยายธุรกิจในต่างประเทศ
2025-05-27,00:24,"Tesla Europe sales nearly halve in April as competition, Musk boycott persist By Investing.com",https://www.investing.com/news/stock-market-news/tesla-europe-sales-nearly-halve-in-april-as-competition-musk-boycott-persist-4063962,Negative,5,"Tesla's European sales in April nearly halved year-over-year, resulting in a significant drop in market share, according to recent data. This sharp decline is attributed to an aging product lineup, increasing competition from European and Chinese manufacturers, and a persistent boycott linked to CEO Elon Musk. The drop occurred despite overall European EV sales growth.",-1,-5,จากข้อมูลล่าสุด ยอดขายของ Tesla ในยุโรปในเดือนเมษายนลดลงเกือบครึ่งหนึ่งเมื่อเทียบกับปีที่แล้ว ส่งผลให้ส่วนแบ่งการตลาดลดลงอย่างมาก การลดลงอย่างรวดเร็วนี้มีสาเหตุมาจากกลุ่มผลิตภัณฑ์ที่เก่าลง การแข่งขันที่เพิ่มขึ้นจากผู้ผลิตในยุโรปและจีน และการคว่ำบาตรอย่างต่อเนื่องที่เชื่อมโยงกับ Elon Musk ซีอีโอ การลดลงนี้เกิดขึ้นแม้ว่ายอดขายรถยนต์ไฟฟ้าโดยรวมในยุโรปจะเติบโตขึ้นก็ตาม
2025-05-26,22:48,Asia stocks muted amid trade caution; Japan recovers on yen weakness By Investing.com,https://www.investing.com/news/stock-market-news/asia-stocks-muted-amid-trade-caution-japan-dips-on-boj-rate-hike-comments-4063930,Neutral,5,"Most Asian stock markets traded in a muted or flat-to-low range due to investor caution over potential U.S. trade tariffs. Japan's market recovered from early losses, supported by a weaker yen and improved risk sentiment following a delay in EU tariffs, while concerns over potential smartphone tariffs weighed on some Asian tech stocks.",0,0,ตลาดหุ้นเอเชียส่วนใหญ่ซื้อขายในกรอบที่เงียบหรือทรงตัวถึงต่ำ เนื่องจากนักลงทุนระมัดระวังเกี่ยวกับภาษีการค้าของสหรัฐฯ ที่อาจเกิดขึ้น ตลาดหุ้นญี่ปุ่นฟื้นตัวจากภาวะขาดทุนในช่วงต้น โดยได้รับการสนับสนุนจากค่าเงินเยนที่อ่อนค่าลงและความเชื่อมั่นด้านความเสี่ยงที่ดีขึ้นหลังจากการเลื่อนภาษีของสหภาพยุโรป ในขณะที่ความกังวลเกี่ยวกับภาษีสำหรับสมาร์ทโฟนที่อาจเกิดขึ้นได้ส่งผลกระทบต่อหุ้นเทคโนโลยีบางส่วนในเอเชีย
2025-05-26,19:58,S&P 500 surges as consumer confidence rebounds. Trump delays EU tariff hike By Investing.com,https://www.investing.com/news/stock-market-news/us-stock-futures-jump-as-trump-delays-50-tariffs-against-the-eu-4063878,Positive,5,"U.S. stocks surged on Tuesday, driven by a strong rebound in consumer confidence in May, which eased economic fears. The market also benefited from President Trump's decision to postpone proposed tariffs on the European Union.",1,5,หุ้นสหรัฐฯ พุ่งสูงขึ้นในวันอังคาร โดยได้แรงหนุนจากการฟื้นตัวอย่างแข็งแกร่งของความเชื่อมั่นผู้บริโภคในเดือนพฤษภาคม ซึ่งช่วยคลายความกังวลเกี่ยวกับเศรษฐกิจ นอกจากนี้ ตลาดยังได้รับประโยชน์จากการตัดสินใจของประธานาธิบดีทรัมป์ในการเลื่อนการเก็บภาษีนำเข้าที่เสนอไว้กับสหภาพยุโรปออกไป
