publish_date,publish_time,title,body_text,url
2025-05-27,08:05,"Next 300 points likely up for the S&P 500, says JPMorgan By Investing.com","Investing.com -- JPMorgan analysts see the next move for the as higher, despite the pullback in U.S. equities last week.

“The SPX fell 2.6% last week, trimming the MTD gain to 4.2% and pushing the YTD return back into negative territory, -1.3%,” JPMorgan said.

Despite this setback, the bank’s analysts argue the recent weakness represents a brief correction rather than a shift in direction.

“We had flagged pullback risk and believe that we experienced that last week,” JPMorgan said.

While the S&P 500 is still less than 6% below its all-time high, JPMorgan believes the “next 300 points” are more likely to be to the upside.

Their tactical bullish stance is based on three main drivers: “(i) stable macro data; (ii) positive earnings; and (iii) a further de-escalation of the trade war.”

Market volatility was elevated last week amid concerns about the U.S. fiscal outlook.

“While the 10Y yield only rose 3.4bps on the week, it traded in a 20bp range as the MOVE index increased 4.4%,“ JPMorgan wrote.

Meanwhile, international developed and emerging markets outperformed the U.S. last week, as the dollar continued to weaken, with the DXY falling another 2%.

JPMorgan highlighted that earnings from Nvidia (NASDAQ: ) could serve as a key catalyst, especially as the U.S.-EU trade dynamic experienced both escalation and de-escalation over the weekend.",https://www.investing.com/news/stock-market-news/next-300-points-likely-up-for-the-sp-500-says-jpmorgan-4064865
2025-05-27,07:54,JPMorgan shifts to bullish stance on crypto amid sector tailwinds By Investing.com,"Investing.com -- JPMorgan has turned bullish on digital assets, citing a range of positive catalysts that could support the sector through the rest of 2025.

“We turn more constructive on digital assets,” strategists led by Nikolaos Panigirtzoglou said in a Monday note, highlighting a change in stance after a period of lackluster performance from both CTAs and crypto hedge funds earlier this year.

One of the key drivers for the renewed optimism is the anticipated wave of institutional adoption. JPMorgan points to “additional buying from MicroStrategy (NASDAQ: ) and other Bitcoin-accumulating corporates.”

The Wall Street bank also points out positive policy developments, such as “more U.S. states allowing to be added to their strategic reserves” and the expected regulatory progress in crypto derivatives and stablecoins.

These changes, according to the bank, could induce “more confidence and greater participation by traditional institutional investors.”

While the sector has seen volatile returns—with digital assets down 17.9% in Q1 after a strong performance in 2024—the bank sees regulatory clarity and broadening use cases as critical tailwinds.

JPMorgan also forecasts a 10% projected return for digital assets, the highest among all alternative investment classes in its updated allocation model.

The more bullish view comes as JPMorgan moves alternatives to an Underweight position overall, cutting exposure to private equity, private credit, and real estate.

In contrast, the bank has upgraded digital assets to an Overweight alongside hedge funds and traditional public equities.

Despite the renewed interest, crypto hedge funds continue to lag, with performance trailing Bitcoin in both 2025 and previous years. JPMorgan notes that “active crypto managers have not performed as well historically compared to passively managed crypto funds.”

The firm also connects crypto inflows to what it calls the “debasement trade,” driven by long-term concerns over inflation, fiscal deficits, and waning trust in fiat currencies. In this environment, Bitcoin is emerging alongside as a structural component in investor portfolios.",https://www.investing.com/news/cryptocurrency-news/jpmorgan-shifts-to-bullish-stance-on-crypto-amid-sector-tailwinds-4064834
2025-05-27,07:30,New surveys show declining interest in EVs and the Tesla brand around the world By Investing.com,"Investing.com -- Consumer interest in electric vehicles (EVs) and the Tesla (NASDAQ: ) brand is waning across key global markets, according to new survey data.

The latest UBS Evidence Lab Global EV Survey, which included over 10,000 respondents, shows a broad decline in Tesla’s standing as a preferred EV brand in the U.S., China, and Europe.

Globally, the share of consumers who would consider buying a Tesla has fallen to 36%, down from 39% last year. As a top battery electric vehicle (BEV) choice, Tesla slipped to 18% from 22%.

“The top choice decline was fairly prominent across the 3 major regions for Tesla,” UBS analysts led by Joseph Spak.

In the U.S., Tesla’s top choice share dropped sharply to 29% from 38%, despite maintaining a 48% share of the domestic BEV market. UBS attributes the slide to brand “saturation, a limited vehicle lineup, and affordability concerns.”

In China, Tesla fell to third place behind BYD (SZ: ) and Xiaomi Corp (HK: ), with top-choice preference down to 14% from 18%. Chinese consumers increasingly favor domestic brands, and Tesla is no longer viewed as the technology leader.

Moreover, Tesla’s top-choice ranking in Europe declined to 15% from 20%, with Audi and BMW (ETR: ) surpassing it in brand consideration.

Meanwhile, brokerage firm Stifel’s own survey shows that Tesla’s appeal is becoming more politically polarized in the U.S.

Net purchase consideration among Democrats dropped to -46% in May, from -30% in August 2024. Meanwhile, it improved among Republicans to -14% from -26%.

“The inflection point since August 2024 is likely due to numerous factors, but mainly Tesla CEO Elon Musk’s endorsement of President Trump and involvement in his Administration,” Stifel said.

“However, recent discussions of Elon Musk’s gradual scale back away from DOGE and political affiliations could lead to another inflection point in the data over the next few months,” it added.

Despite weaker sales volumes tied to shifting sentiment, Stifel’s team believes that progress on Full Self-Driving (FSD) and recent comments from Elon Musk about its rollout could be a more significant driver of Tesla shares in the coming quarters.

UBS’ data also raises questions about Tesla’s autonomous driving strategy. The bank found that only 12% of consumers globally are willing to pay more than $7,600 upfront for autonomous features, while just 18% would pay more than $100 per month. Tesla’s FSD product currently costs $8,000 upfront or $99 monthly.",https://www.investing.com/news/stock-market-news/new-surveys-show-declining-interest-in-evs-and-the-tesla-brand-around-the-world-4064783
2025-05-27,07:03,StanChart sees Solana price rising over 50% by end of 2025 By Investing.com,"Investing.com -- Standard Chartered has begun coverage on (SOL) with a year-end 2025 price target of $275, implying a gain of more than 50% from current levels around $175.

While the bank acknowledges that Solana is likely to underperform over the next two to three years, it sees longer-term potential for the network once new sectors start to scale.

“Solana is a fast, cheap alternative to Ethereum; as a result, it has dominated memecoin trading,” said Geoff Kendrick, Global Head of Digital Assets Research at Standard Chartered, said, citing the network’s superior transaction throughput and reliability.

However, he notes that memecoin activity is “being discounted to a quantifiable degree by markets,” which has contributed to Solana trading “cheap” relative to its achieved application revenue, or “GDP.”

Most of Solana’s current usage is concentrated in trading applications, particularly decentralized exchanges that facilitate high-volume, low-value memecoin transactions. While this has helped stress-test the network’s capabilities, Kendrick warns that the associated revenues may be unsustainable.

“Solana trades ‘cheap’ on our market cap-to-GDP metric,” the analyst said, attributing this to a “more aggressive discount factor” being applied to future earnings compared to other chains.

“Put another way, Solana’s recent high fees and high activity on the back of memecoin trading may be seen as unsustainable,” Kendrick explained.

Looking ahead, Standard Chartered sees potential for Solana to dominate in emerging sectors like decentralized social media, high-throughput financial applications, and infrastructure platforms, though it expects these use cases to take two to three years to scale.

“The key to Solana’s future success will be to take its core advantage in transaction confirmation (fast, cheap and reliable) and apply it to something other than memecoin trading,” Kendrick continued.

Beyond the near-term challenges, the analyst forecasts SOL at $310 by end-2026 and $500 by end-2029. Standard Chartered’s year-end target for 2025 is $275.",https://www.investing.com/news/cryptocurrency-news/stanchart-sees-solana-price-rising-over-50-by-end-of-2025-4064655
2025-05-27,06:26,Citi sees up to 8% downside for Stoxx 600 on Trump tariff risk By Investing.com,"Investing.com -- Citi analysts warned in a note Tuesday that European equities could face significant downside if President Trump’s tariff threats materialize.

The bank outlined the potential implications of a 50% tariff on European goods, a scenario the firm is treating as hypothetical for now but one that has already rattled markets.

While Trump said on Sunday that he has agreed to delay the 50% tariff on the European Union until July 9, Citi noted that the “surprise announcement on a possible 50% tariff on European goods” had triggered broad selling in European equities.

The Index could drop “c7-8% from here” if the tariff threats are enacted and priced in, according to Citi’s projections.

Earnings estimates for European companies have already started to reflect increased geopolitical risks.

“Analyst consensus forecasts for 2025E European EPS growth have fallen from +7% pre-Liberation day to c2% now,” Citi noted. That decline is said to be consistent with their prior modeling of the earnings impact from a 20% tariff.

However, should tariffs rise to 50%, Citi’s top-down models suggest EPS growth could deteriorate further.

“EPS growth could fall another 5-6% to c-4%, if 50% broad tariffs are implemented,” they warned. “This comes against the backdrop of the market pricing in c4% EPS growth over the next 12m.”

Citi emphasized that the uncertainty surrounding trade policy is already dragging down sentiment and could translate into more pronounced equity declines if the threats are realized.",https://www.investing.com/news/stock-market-news/citi-sees-up-to-8-downside-for-stoxx-600-on-trump-tariff-risk-4064531
2025-05-27,04:55,What could be the impact of a 50% tariff on EU economy? By Investing.com,"Investing.com -- U.S. President Donald Trump’s threat to impose a 50% tariff on imports from the European Union could significantly undermine eurozone growth and raise the risk of a broader trade conflict, according to UBS.

While the initial move was delayed until July 9 following talks with European Commission (EC) President Ursula von der Leyen, UBS warns that this is not a “stable equilibrium” and that the risk of escalation remains elevated.

UBS had previously estimated that the 20% reciprocal tariffs announced in April would push the eurozone into a technical recession in the second half of 2025, reducing growth by 0.7 percentage points.

In the case of a 50% tariff, the impact could be even deeper. “A 50% tariff—if maintained—would roughly imply a doubling of the effective tariff rate announced on April 2,” UBS economists led by Felix Huefner wrote.

They estimate eurozone GDP growth could fall from the current forecast of 0.7% in 2025 and 1% in 2026 to just 0.4% and 0.5%, respectively.

In the near term, companies may front-load shipments to the U.S. ahead of the July deadline, potentially boosting second-quarter activity. However, the economists note this would likely be followed by weaker performance later in the year.

The tariff shock so far has been disinflationary, but that could reverse if the EU retaliates. “Should the EC implement retaliation measures, inflation pressures could increase, everything else being equal.”

Brussels has already prepared two retaliation packages: a €21 billion list of tariffs delayed until July 14, and a broader €95 billion proposal under public consultation. Should negotiations with the U.S. collapse, UBS expects the EU to respond, viewing the current blanket and sectoral tariffs as “probably unacceptable” to the Commission.

“Overall then, this could potentially lead to a further escalation in trade tensions with the U.S.,” the economists added.

While fiscal spending on infrastructure and defense may support growth starting in 2026, UBS sees the coming months as pivotal.

The bank warns that recent developments increase the risk that U.S. tariffs may remain elevated after mid-July, undermining hopes for a rollback and threatening growth, while also heightening the chance of EU retaliation that could trigger a tit-for-tat escalation with negative impacts on both growth and inflation.",https://www.investing.com/news/economy-news/what-could-be-the-impact-of-a-50tariff-on-eu-economy-4064349
2025-05-27,03:20,"Higher U.S. futures, new Nvidia chip, falling Tesla sales","Investing.com - U.S. stock futures gained strongly Tuesday as U.S. President Donald Trump postponed the imposition of tariffs on EU imports, potentially leaving room for negotiations to avoid a costly trade war. Elsewhere, Nvidia is working on a new chip for the Chinese market, Tesla’s sales slumped in Europe in April and bitcoin slipped from record highs ahead of a key conference.

1. U.S. futures surge on EU tariffs postponement

U.S. stock futures surged Tuesday, responding to the news that President Trump has agreed to postpone imposing tariffs on imports from the European Union, raising hope that a potentially costly trade battle can be averted.

At 03:10 ET (07:10 GMT), the traded 70 points, or 1.2%, higher gained 290 points, or 1.4%, and rose 435 points, or 1.1%.

Wall Street was closed on Monday in recognition of Memorial Day, and the major indices all slid more than 2% on Friday after Trump proposed a 50% tariff on EU imports starting June 1, citing ongoing frustrations with trade negotiations.

However, by Sunday, Trump indicated a shift in stance, stating that he had agreed to postpone the tariffs until July 9 after a conversation with European Commission President Ursula von der Leyen.

Von der Leyen, in a post on X, expressed optimism, stating that the EU is prepared to move forward with negotiations “swiftly and decisively.”

The U.S. president’s latest U-turn on EU tariffs reinforces how unpredictable his trade policies can be and undermines already fragile investor confidence in the U.S. economy.

With this in mind, investors are likely Tuesday to carefully study commentary from Minneapolis Federal Reserve President Neel Kashkari and New York Fed President John Williams, adding to a series of comments from their colleagues last week.

“A number of Fed speakers took to the airwaves. The message is tariffs are likely to create risks on both sides of the Fed’s mandate. The right response is to wait,” Morgan Stanley analysts wrote, summing up the consensus ahead of the June FOMC meeting.

2. Nvidia plans to launch new AI chip in China - Reuters

Nvidia (NASDAQ: ) plans to launch, potentially as early as June, a new artificial intelligence chip in China at a lower price than its recently restricted H20 chip, according to a report from Reuters.

The proposed chip will have weaker specifications and simpler manufacturing requirements, and will use conventional GDDR7 memory instead of the high bandwidth memory used by more advanced AI chips.

The push for a new China chip comes as Nvidia struggles against new U.S. export restrictions to remain competitive in the Chinese market.

Nvidia has been steadily losing market share in China since 2022, dropping to 50% from 95%, but CEO Jensen Huang recently said China remained a valuable market for Nvidia, and could balloon to a $50 billion sales market in the coming years.

Nvidia faces stiff competition from China’s Huawei, which has made steady advancements in its AI chip development capabilities in recent years.

3. Tesla sales continue to plunge in Europe

Electric vehicle market leader Tesla’s (NASDAQ: ) sales in Europe continued to slump last month, dropping by nearly a half from last year, government data showed earlier Tuesday.

Tesla’s new car registrations in the European Union, the European Free Trade Association, and the U.K., slid 49% year-on-year to 7,261 units in April from 14,228 units a year ago, data from the European Automobile Manufacturers’ Association showed.

Tesla’s market share also nearly halved to 0.7% from 1.3% a year ago.

The drop came even as overall battery EV sales continued to expand in Europe, growing 34.1% year-on-year to 145,341 new registrations in April.

Overall European new car registrations shrank marginally to 1.07 million units from 1.08 million units.

Tesla is struggling with increased competition for an aging lineup from several established European automakers, who have also begun offering their own EVs. Chinese EV exports to Europe have also picked up in recent months, despite increased import tariffs on the sector.

A persistent decline in European sales also indicated that a Tesla boycott, centered around CEO Elon Musk and his political affiliations, showed little signs of easing in the region.

4. Bitcoin slips from highs ahead of key conference

slipped Tuesday from last week’s record high, as investors turned their focus to the start of the major 2025 Bitcoin conference in Las Vegas later in the session.

At 03:10 ET, the world’s largest cryptocurrency fell 0.9% to $109,050.

The token surged to a record high of nearly $112,000 on Thursday last week, amid regulatory cheer and optimism over increased institutional adoption.

Markets now await the Bitcoin 2025 Conference, beginning later Tuesday at the Venetian Expo in Las Vegas.

This year’s edition is expected to be the largest to date, drawing over 30,000 attendees, featuring more than 400 speakers, and involving 5,000 participating companies.

5. Crude stable ahead of OPEC+ meeting

Oil prices steadied Tuesday, as investors stayed on the sidelines ahead of a closely watched OPEC+ meeting that could provide key signals on future supply levels.

At 03:10 ET, futures dropped 0.1% to $64.08 a barrel, and U.S. West Texas Intermediate crude futures fell 0.1% to $61.47 a barrel.

The Organization of Petroleum Exporting Countries and allies, collectively known as OPEC+, are weighing the possibility of another production boost at their upcoming meeting later this week, Bloomberg News reported last week.

According to reports, one option under consideration is a supply increase of 411,000 barrels per day in July, though no final decision has been made.

OPEC+ has been in the process of unwinding output cuts, announcing additions to the market in May and June.

(Reuters contributed reporting.)",https://www.investing.com/news/economy-news/higher-us-futures-new-nvidia-chip-falling-tesla-sales--whats-moving-markets-4064122
2025-05-27,02:00,Bitcoin price today: flat at $109.7k post record high; 2025 crypto summit eyed By Investing.com,"Investing.com-- edged marginally higher on Tuesday, trading in a narrow range after last week’s record high, as investors turned their focus to the start of the major 2025 Bitcoin conference in Las Vegas later in the day.

The world’s largest cryptocurrency added 0.1% to $109,710.0 as of 09:53 ET (13:53 GMT).

The token surged to a record high of nearly $112,000 on Thursday last week, but gave some of the gains amid profit-booking and whale trades at peak levels.

Still, prices were supported near record highs amid regulatory cheer and optimism over increased institutional adoption.

Bitcoin near record high; markets await 2025 crypto conference

Bitcoin surged to a record high last week as both the U.S. and Hong Kong advanced significant regulatory initiatives aimed at establishing comprehensive frameworks for stablecoins.

In the U.S., the Senate advanced the Guiding and Establishing National Innovation for U.S. Stablecoins (GENIUS) Act. Meanwhile, Hong Kong’s legislature passed a landmark stablecoin bill, introducing a licensing framework for fiat-referenced stablecoin issuers.

Investors also saw a shift in Wall Street’s view, where reports emerged that major U.S. banks were considering launching a joint stablecoin venture.

Markets now await the Bitcoin 2025 Conference, beginning on May 27 at the Venetian Expo in Las Vegas.

This year’s edition is expected to be the largest to date, drawing over 30,000 attendees, featuring more than 400 speakers, and involving 5,000 participating companies.

Notable speakers at the event include Michael Saylor, Justin Sun, Jack Mallers, and Robinhood (NASDAQ: ) CEO Vlad Tenev.

U.S. Vice President JD Vance, Senator Cynthia Lummis, SEC Commissioner Hester Peirce, and economist Peter Schiff are also scheduled to appear.

As Bitcoin hovers near all-time highs, the event is anticipated to boost additional interest and momentum.

Trump Media to raise $2.5bn for Bitcoin treasury, shares sink

Trump Media & Technology Group said Tuesday that it has reached agreements with institutional investors to raise approximately $2.5 billion, with plans to use the funds to establish a Bitcoin treasury.

Shares of the Truth Social operator fell around 7% following the market open on Tuesday.

The news comes after Trump Media denied a Financial Times report that it plans to raise $3 billion to invest in cryptocurrencies such as Bitcoin, calling the story writers ""dumb"" and the sources unreliable.

TMTG, the media company backed by the Trump family and parent of Truth Social, is seeking $2 billion in equity and $1 billion through a convertible bond to finance large-scale crypto purchases, the FT reported on Monday, citing six people familiar with the matter.

The FT report sent Trump Media shares soaring roughly 11% in premarket trading Tuesday, before reversing all of the gains.

Crypto price today: Most altcoins range-bound, tracking Bitcoin

Most altcoins also fell, tracking weakness in the biggest cryptocurrency.

World no.2 crypto rose 3.6% to $2,657.56.

World no. 3 crypto traded flat at $2.33.

was trading 0.2% higher, while climbed 0.3%, and dropped 1.4%.

Among meme tokens, rose 1.4%, while added 1.3%.

Ayushman Ojha contributed to this report.",https://www.investing.com/news/cryptocurrency-news/bitcoin-price-today-rangebound-at-109k-post-record-high-2025-crypto-summit-eyed-4064028
2025-05-27,01:40,"Gold prices sink as Trump EU tariff delay spurs some risk, yields retreat By Investing.com","Investing.com-- Gold prices fell in Asian trade on Tuesday, extending recent declines after U.S. President Donald Trump’s postponement of steep trade tariffs on Europe helped buoy risk appetite.

The yellow metal was also pressured by some signs of stability in the bond market, as major government bond yields retreated in Asian trade after a sharp run-up in recent sessions.

Still, gold’s overall losses were limited by persistent weakness in the dollar. But broader metal prices also lost ground after strong gains through the past week.

fell 0.5% to $3,326.53 an ounce, while for August fell 1.2% to $3,353.09/oz by 01:30 ET (05:30 GMT).

Gold dips as Trump tariff turnaround spurs risk

Gold was pressured chiefly by some improving risk appetite after Trump delayed plans to immediately impose 50% tariffs on the European Union.

Trump said the tariffs will kick-in by early-July, when the rest of his planned reciprocal tariffs are also set to take effect.

The move offered some relief to markets fearing a worsening in global trade conditions, and sparked buying into risk-driven assets. U.S. stock index futures rose sharply on Tuesday, although volumes were dulled by a U.S. holiday on Monday.

But despite this week’s losses, gold still remained relatively underpinned by concerns over the long-term impact of Trump’s tariffs.

Minneapolis Federal Reserve President Neel Kashkari warned on Monday that the tariffs were likely to spur a stagflationary shock for the U.S. economy, ie– an era of sluggish growth and high inflation.

But he also said that the Fed was unlikely to cut rates in the near-term, helping spur some buying in battered U.S. Treasuries.

Metal prices sink as Treasuries, bond yields stabilize

Broader metal prices fell on Tuesday, amid some buying into government bonds after a sharp selldown in the sector over the past week.

A Moody’s downgrade to the U.S. sovereign rating, coupled with the progress of a divisive tax cut bill in Congress, sparked heightened concerns over high government debt levels.

These concerns sparked an extended selldown in Treasuries, sending yields up sharply. But yields were seen coming down from recent peaks on Tuesday, while the dollar steadied, pressuring metal prices.

fell 1.1% to $1,079.50/oz, while fell 1.2% to $33.265/oz. Both metals were also subject to some profit-taking after clocking strong gains in the past week.

Among industrial metals, benchmark on the London Metal Exchange fell 0.6% to $9,562.80 a ton, while U.S. fell 1.6% to $4.7730 a pound.",https://www.investing.com/news/commodities-news/gold-prices-sink-as-trump-eu-tariff-delay-spurs-some-risk-yields-retreat-4064017
2025-05-26,19:58,"Stock market today: S&P 500 rallies on consumer confidence, Trump EU tariff delay By Investing.com","Investing.com-- The S&P 500 rose sharply Tuesday after U.S. consumer confidence rebounded following a five-month slump, cooling fears about the economy just days after President President Donald Trump postponed plans to impose steep trade tariffs on the European Union.

At 4:00 p.m. ET (20:00 GMT), the rose 740 points, or 1.8%, the index gained 2.1%, and the advanced 2.5%.

Wall Street was closed on Monday on account of the Memorial Day holiday.

Consumer confidence jumps by the most in four years

Consumer confidence saw a strong rebound in May, ending a five-month decline, largely driven by renewed optimism surrounding economic conditions and boosted further by the U.S.-China trade deal announced mid-month.

According to The Conference Board, the Consumer Confidence Index surged 12.3 points to 98.0, surpassing expectations of just 87.1. The sharp rise was fueled by improvements in both consumers’ short-term outlook—reflected in the Expectations Index jumping 17.4 points to 72.8—and perceptions of current conditions, with the Present Situation Index up 4.8 points to 135.9.

Senior Economist Stephanie Guichard noted that confidence was already improving ahead of the trade deal but accelerated in its aftermath, highlighting the deal’s positive impact on consumer sentiment.

Tech rallies as Nvidia (NASDAQ: )’s earnings loom large; Tesla (NASDAQ: ), Coreweave jump

Big tech stocks led market higher, with Nvidia rising more than 3% ahead of its quarterly results due Wednesday after the market closes.

The company is considered a bellwether for global AI demand, especially in the chipmaking sector, and is sitting on a massive valuation spike over the past two years on this position.

Nvidia is expected to report bumper earnings, especially as Wall Street’s so-called AI Hyperscalers– its biggest customers– continued to spend heavily on AI over the past three months.

Elsewhere, Southwest Airlines (NYSE: ) stock rose after the carrier announced it will charge customers $35 for one checked bag and $45 for the second, bringing an end to its free luggage policy.

Salesforce (NYSE: ) stock gained after the Wall Street Journal reported that the software company is nearing an agreement to acquire Informatica in a deal valued at approximately $8 billion.

The quarterly earnings season is largely at an end, with more than 95% of companies having already reported, with almost 78% having surpassed analyst expectations, according to FactSet.

Numbers from IT service management company Okta (NASDAQ: ) are due after the bell Tuesday.

Elsewhere, Tesla climbed more than 6% after CEO Elon Musk said he would be ""super focused on /xAI and Tesla (plus Starship launch next week), as we have critical technologies rolling out.”

The remarks helped further restore confidence in Musk’s leadership amid concerns that his role within the Trump administration was taking too much of his focus.

CoreWeave Inc (NASDAQ: ) rose more than 20%, shrugging off a downgrade from Barclays to equalweight, citing concerns about limited short-term upside given the stock’s post-IPO run up.

Trump postpones 50% EU tariffs to July

Sentiment received a boost after Trump stated late Sunday that he had agreed to postpone his recently proposed 50% tariffs on goods from the EU to July 9, following a call with EU President Ursula von der Leyen.

Trump also said that his administration will begin trade talks in earnest with the EU, while Von Der Leyen also flagged improving relations with Washington.

The development offered some relief to markets, which were rattled on Friday by Trump threatening steep tariffs on the EU, along with Apple (NASDAQ: ).

This resulted in a losing week on Wall Street, with all three major indices falling more than 2% over the course of last week.

The July 9 deadline is also around when Trump’s “reciprocal” tariffs are set to take effect, and the market’s remain focused on whether major U.S. trading partners can clinch agreements with Washington before the deadline.

More Fed speeches due

The U.S. president’s latest U-turn on EU tariffs reinforces how unpredictable his trade policies can be and undermines already fragile investor confidence in the U.S. economy.

An illustration of this uncertainty came with the orders for long-lasting U.S. manufactured goods, which slumped in April, falling after the previous month’s sharp gains.

Orders for –items designed to last three years or more–fell 6.3% last month after a hefty revised 7.6% gain in March, the Commerce Department’s Census Bureau said on Tuesday.

Transportation equipment, down following four consecutive monthly increases, drove the decrease, falling $20.3 billion or 17.1 percent to $98.8 billion.

Minneapolis Federal Reserve President on Tuesday continued to call for a pause rates until there was more uncertainty on the tariff impact.

Investors are also likely Tuesday to carefully study commentary from Fed Governor Christopher Waller and New York Fed President and adding to a series of comments from their colleagues last week.

Ambar Warrick and Peter Nurse contributed to this article",https://www.investing.com/news/stock-market-news/us-stock-futures-jump-as-trump-delays-50-tariffs-against-the-eu-4063878
