publish_date,publish_time,title,body_text,url
2025-05-28,01:51,Bitcoin price today: slips to $108.5k but stays near ATH ahead of 2025 conference By Investing.com,"Investing.com-- fell slightly on Wednesday, remaining near its recent record high, as investors closely monitored developments from the ongoing Bitcoin 2025 conference in Las Vegas.

The world’s largest cryptocurrency slipped 1.2% to $108,460 as of 09:48 ET (13:48 GMT).

The token surged to a record high of nearly $112,000 on Thursday last week, but gave some of the gains amid profit-booking and whale trades at peak levels.

Prices were supported near record highs amid regulatory cheer and optimism over increased institutional adoption.

Bitcoin 2025 Conference signals strategic support

The cryptocurrency hovered near its recent record high, buoyed by significant policy announcements and legislative endorsements at the Bitcoin 2025 Conference, which started a day earlier.

At the conference, Bo Hines, the White House Digital Assets Advisor, emphasized the administration’s commitment to Bitcoin, referring to it as ""digital gold."" Hines stated that the U.S. government has no intention of selling its Bitcoin holdings and aims to accumulate more through strategic reserves.

Senator Cynthia Lummis also made headlines by announcing that President Donald Trump supports the BITCOIN Act, a bill proposing the acquisition of up to 1 million BTC over five years.

The legislation, set to be introduced to the Senate floor next week, seeks to formalize the establishment of a Strategic Bitcoin Reserve, initially funded by Bitcoin seized in federal cases.

These developments come in the wake of President Trump’s March 6 executive order, which established the Strategic Bitcoin Reserve and the U.S. Digital Asset Stockpile.

The Bitcoin 2025 conference has attracted significant attention, with industry leaders and policymakers discussing the future of digital assets.

The event’s high-profile announcements have contributed to Bitcoin’s price stability, as investors anticipate increased institutional adoption and government support for the cryptocurrency.

This year’s edition is expected to be the largest to date, drawing over 30,000 attendees, featuring more than 400 speakers, and involving 5,000 participating companies.

GameStop buys over $500mn worth of Bitcoin

GameStop Corp (NYSE: ) revealed on Wednesday that it has acquired approximately $513 million worth of bitcoin, marking its first major move into cryptocurrencies since announcing its digital asset strategy in March.

In a regulatory filing, the company said it had purchased 4,710 bitcoins but did not specify the timeline of the acquisitions. As of 7 a.m. ET, bitcoin was trading at $108,903, down 0.7% on the day.

The move reflects GameStop’s effort to tap into the rising global interest in cryptocurrencies as it looks to diversify its business beyond its core retail operations.

Crypto price today: Most altcoins slightly lower in line with Bitcoin

Most altcoins also saw small declines, tracking the tepid performance in the biggest cryptocurrency.

World no.2 crypto was muted at $2,659.70.

World no. 3 crypto fell 2% to $2.29.

slid 3.2%, while and lost 2.1% and 1.7%, respectively.

Among meme tokens, dipped 3.8%, while dropped almost 2%.

Ayushman Ojha contributed to this report.",https://www.investing.com/news/cryptocurrency-news/bitcoin-price-today-steady-at-109k-amid-legislative-support-at-2025-conference-4066526
2025-05-27,22:52,Asia stocks rise tracking Wall St gains; Tech upbeat before Nvidia earnings By Investing.com,"Investing.com-- Most Asian stocks rose on Wednesday tracking a strong overnight session on Wall Street, as investors cheered President Donald Trump’s postponement of steep trade tariffs against Europe.

Technology stocks led gains for the day, buoyed by stellar earnings from China’s Xiaomi (OTC: ) (HK: ), and as investors piled into the sector before earnings from artificial intelligence major NVIDIA Corporation (NASDAQ: ), which are due later today.

Gains in Asian markets came tracking a sharp overnight jump in Wall Street, as investors also cheered some signs of stability in the bond market. U.S. stock index futures were flat in regional trade, with steady around 5,934.0 points after the surged over 2%.

Some regional markets also lagged, with Australian shares rising marginally after a strong consumer inflation print.

Chinese shares moved in a flat-to-low range as weak earnings from ecommerce giant PDD Holdings (NASDAQ: ) added to concerns over sustained deflation and weak consumer spending in the country.

Tech stocks advance with Nvidia earnings in focus

Japan’s rose 0.6%, while South Korea’s rallied 1.8% to a nine-month high on outsized gains in technology stocks.

Japan’s Advantest Corp. (TYO: )- an Nvidia supplier- rose 2.2%, while South Korea’s SK Hynix Inc (KS: ) and Samsung Electronics Co Ltd (KS: ), who both supply Nvidia with memory chips– rose 2.7% and 3.3%, respectively.

Taiwan’s TSMC (TW: ) and Hon Hai Precision Industry Co Ltd (TW: ) (Foxconn) rose about 0.5% each.

Investors were seen piling into tech, especially in chipmakers and AI-tangential stocks, as they positioned for a strong earnings print from Nvidia.

The AI major is set to report earnings after the U.S. close on Wednesday, and is forecast to clock strong earnings and revenue growth, as it continued to benefit from outsized spending on AI infrastructure, especially by major U.S. companies.

But focus will be on Nvidia’s outlook on AI demand and China, especially as the company grapples with stricter U.S. restrictions on chip exports to Beijing.

China shares lag, deflation concerns outweigh strong Xiaomi earnings

China’s and indexes fell marginally, while Hong Kong’s shed 0.3%.

Concerns over Chinese deflation and weak consumer spending came to fore this week following weak earnings from ecommerce major PDD. The company’s first-quarter profit nearly halved as local sales suffered from heightened competition and weak spending, while its international business, specifically budget marketplace Temu, was hit by heightened uncertainty over U.S. trade tariffs.

PDD’s weak print comes just a week after ecommerce major Alibaba’s earnings underwhelmed.

Concerns over deflation largely offset a strong showing from Xiaomi, which clocked a record first quarter profit. Xiaomi’s shares rose 1.6% in Hong Kong trade.

Broader Asian markets mostly advanced, although gains were limited in several markets. Australia’s rose 0.2%, lagging its regional peers as mildly stronger than expected raised some doubts over when the Reserve Bank of Australia will cut interest rates next.

Singapore’s index rose 0.4%, while Japan’s index rose 0.5%.

for India’s index fell 0.1%, pointing to a weaker open for the index as it struggled to make headway above 25,000 points.",https://www.investing.com/news/stock-market-news/asia-stocks-rise-tracking-wall-st-gains-tech-upbeat-before-nvidia-earnings-4066438
2025-05-27,20:39,"Trump says Golden Dome to cost Canada $61 bln, but free if it gives up sovereignty By Investing.com","Investing.com-- U.S. President Donald Trump said on Tuesday that it would cost Canada $61 billion to be part of his proposed “Golden Dome” missile defense system, but that it would be free if the country became the 51st U.S. state.

“I told Canada, which very much wants to be part of our fabulous Golden Dome System, that it will cost $61 Billion Dollars if they remain a separate, but unequal, Nation, but will cost ZERO DOLLARS if they become our cherished 51st State,” Trump said in a post on Truth.social, claiming that Canada was “considering the offer.”

Trump’s comment comes after Canadian Prime Minister Mark Carney last week expressed some interest in investing in the Golden Dome project, which is slated to cost about $175 billion.

Trump’s comments on Canada’s sovereignty are the latest in the president’s claims that Canada could become the 51st U.S. state- a claim that has been categorically rejected by Canada.

A spokesperson for Carney reiterated the country’s sovereignty, according to a comment carried by the Financial Times.

Canada and the U.S. already have a defense agreement– the North American Aerospace Defense Command (NORAD), which includes measures to detect ballistic missile attacks.

Trump’s proposed Golden Dome system plans to establish interceptors in space to protect the U.S. against advanced threats such as intercontinental ballistic missiles, hypersonic missiles, and long-range cruise missiles.

Trump has vowed to complete the project by the end of his term.",https://www.investing.com/news/economy-news/trump-says-golden-dome-to-cost-canada-61-bln-but-free-if-it-gives-up-sovereignty-4066382
2025-05-27,20:35,"Elon Musk must face lawsuit over his role in DOGE under Trump, judge says By Investing.com","Investing.com-- A federal judge said on Tuesday that a lawsuit brought by 14 U.S. states challenging the legality of Elon Musk’s role in the Department of Government Efficiency (DOGE) under President Donald Trump may proceed.

The suit alleges that Tesla (NASDAQ: ) CEO Musk, classified as a “special Government employee,” functioned as a de facto principal officer of DOGE, an agency created by executive order without congressional authorization, and wielded sweeping authority over federal spending, personnel, and regulations.

The plaintiffs claimed Musk and DOGE unilaterally dismantled agencies, terminated federal contracts, and accessed sensitive systems in violation of the Constitution’s Appointments Clause, the judge stated in a court filing.

In a 42-page opinion, Judge Tanya S. Chutkan denied the defendants’ motion to dismiss the case against Musk and DOGE, allowing the states’ ultra vires claims to move forward. The court found the DOGE entity lacked a statutory or constitutional basis and that Musk’s alleged conduct exceeded lawful bounds.

However, the court dismissed claims against Trump in his official capacity, citing established precedent barring courts from enjoining the president’s discretionary duties.",https://www.investing.com/news/economy-news/elon-musk-must-face-lawsuit-over-his-role-in-doge-under-trump-judge-says-4066381
2025-05-27,20:07,"U.S. stocks steady ahead of Fed minutes, keenly-awaited Nvidia earnings By Investing.com","Investing.com-- U.S. stocks traded in a steady fashion Wednesday, as investors digested more corporate earnings ahead of the release of minutes from the last Federal Reserve meeting as well as results from artificial intelligence major Nvidia.

At 09:35 ET (13:35 GMT), the rose 50 points, or 0.1%, the index gained 9 points, or 0.2%, and the climbed 40 points, or 0.2%.

Nvidia earnings awaited for more AI cues

Nvidia (NASDAQ: ) is set to report its first-quarter earnings after the bell on Wednesday, with analysts expecting a strong print.

Nvidia is forecast to post earnings per share of $0.893 on revenue of $43.12 billion for the three months to April 30, both up substantially from last year, according to Investing.com data.

The chipmaker is expected to have benefited from outsized domestic demand, especially as its biggest customers– Wall Street’s so-called AI hyperscalers– continued spending billions on building more data center capacity.

That said, the focus will be on Nvidia’s outlook, which is likely to set the tone for the tech industry going forward in 2025. Investors will also be watching for comments on Nvidia’s China sales, as the company grapples with more U.S. export controls and increased competition in the country.

CEO Jensen Huang recently criticized the U.S. export restrictions, calling them a ""failure,"" and also forecast China becoming a $50 billion market in the coming years.

Elsewhere, Macy’s (NYSE: ) stock rose after the department store chain reported stronger than expected first-quarter results, while also lowering its full-year 2025 outlook to reflect the impact of tariffs, softer consumer discretionary spending, and increased promotional competition.

Abercrombie & Fitch (NYSE: ) shares surged after the apparel retailer reported first-quarter earnings that beat expectations, despite slightly missing on revenue.

Dick’s Sporting Goods (F: ) stock gained after the sporting goods retailer reported better-than-expected first quarter results, with record sales and comparable store growth, while reaffirming its full-year 2025 outlook.

Okta (NASDAQ: ) stock plunged after the identity management software company’s cautious guidance amidst economic challenges caused investor unease.

Fed minutes due

Investors will also keep an eye on the from the May Fed meeting, due later in the session, for clues of future monetary policy amid a period of economic uncertainty.

Federal Reserve Bank of Minneapolis President Neel Kashkari on Tuesday called for keeping interest rates steady until there is more clarity on how higher tariffs affect inflation, warning against ""looking through"" the impact of such supply price shocks.

The shock to the economy from President Donald Trump’s sweeping tariffs, and uncertainty over U.S. trade policy, are forcing central banks to decide whether to focus on fighting inflation or supporting economic activity, he said.

Crude gains on supply concerns

Oil prices rose Wednesday, as concerns over potential new sanctions on Russia raised supply disruption fears, although trading ranges are tight ahead of a pivotal OPEC+ meeting later this week.

At 09:35 ET, Brent futures climbed 1.2% to $64.36 a barrel, and U.S. West Texas Intermediate crude futures rose 1.5% to $61.79 a barrel.

The Organization of Petroleum Exporting Countries and allies, collectively known as OPEC+, are weighing the possibility of another production boost at their upcoming meeting this weekend.

OPEC+ has been in the process of unwinding output cuts, announcing additions to the market in May and June.

As investors prepare for this increased supply, they also digested comments from U.S. President Donald Trump, who said that Russian President Vladimir Putin was “playing with fire”, and Trump is considering new sanctions against Russia.

This could put Russian energy flows at risk and disrupt the global oil supply.

Investors also await the American Petroleum Institute’s weekly inventory report, which has been delayed this week due to the U.S. Memorial Day holiday on Monday.

Ambar Warrick contributed to this article.",https://www.investing.com/news/stock-market-news/us-stock-futures-steady-with-nvidia-earnings-in-focus-4066366
2025-05-27,08:23,JPM highlights top 6 European investment ideas for next 12–18 months By Investing.com,"Investing.com -- JPMorgan has laid out its top six investment ideas in Europe over the next 12 to 18 months, highlighting a range of sectors it expects to benefit from structural and policy-driven shifts.

First, the Wall Street giant’s strategists, led by Mislav Matejk,a maintain a bullish stance on European defense, citing “increased Defense spending, where European countries are set to shift from an average 2% Defense spending as a share of GDP towards 3.5% later this decade.”

While the group’s valuations appear stretched after strong recent gains, the strategists believe “earnings will deliver” and continue to view the sector as a structural buy.

The second opportunity is linked to Germany’s €500 billion infrastructure fund, which JPMorgan expects to support names across construction materials, industrials, and transportation.

The fund, set to be spent over 12 years, is seen as a key fiscal stimulus driver. Stocks in JPMorgan’s “Germany Whatever It Takes” basket are viewed as well-positioned to benefit from the rollout.

The basket includes stocks such as Siemens (ETR: ), UniCredit SpA (BIT: ), Rheinmetall (ETR: ), Vinci (EPA: ), Siemens Energy AG (ETR: ), and dozens of other stocks.

JPMorgan’s third idea centers on financials. While tactically cautious on banks due to falling rates, the bank sees medium-term upside driven by improving balance sheets, credit flow recovery, and declining cost of equity.

Insurance is also favored, with analysts staying Overweight on this subsector in the medium term, despite short-term valuation concerns.

The fourth theme focuses on beneficiaries of lower energy prices, especially in the chemicals sector. JPMorgan highlights that “chemicals are the only one of the EM-exposed Cyclicals which are starting to perform less poorly,” and reiterates its overweight stance made earlier this year.

Utilities and Telecoms make up the fifth category. JPMorgan sees opportunities in stocks offering high dividend yields, benefiting from higher grid spending and cash flow improvements.

“Our analysts are positive on RWE (LON: ), National Grid (LON: ), and Engie SA (EPA: ),” the note says, while Deutsche Telekom (ETR: ) and Orange SA (EPA: ) are highlighted within telecoms.

Finally, JPMorgan sees value in German small caps. The index has lagged large caps for several years, but the bank believes the underperformance could reverse as fiscal stimulus and industrial exposure provide support.

“MDAX appears attractively priced relative to and is underowned,” the strategists wrote.",https://www.investing.com/news/stock-market-news/jpm-highlights-top-6-european-investment-ideas-for-next-1218-months-4064930
2025-05-27,07:54,JPMorgan shifts to bullish stance on crypto amid sector tailwinds By Investing.com,"Investing.com -- JPMorgan has turned bullish on digital assets, citing a range of positive catalysts that could support the sector through the rest of 2025.

“We turn more constructive on digital assets,” strategists led by Nikolaos Panigirtzoglou said in a Monday note, highlighting a change in stance after a period of lackluster performance from both CTAs and crypto hedge funds earlier this year.

One of the key drivers for the renewed optimism is the anticipated wave of institutional adoption. JPMorgan points to “additional buying from MicroStrategy (NASDAQ: ) and other Bitcoin-accumulating corporates.”

The Wall Street bank also points out positive policy developments, such as “more U.S. states allowing to be added to their strategic reserves” and the expected regulatory progress in crypto derivatives and stablecoins.

These changes, according to the bank, could induce “more confidence and greater participation by traditional institutional investors.”

While the sector has seen volatile returns—with digital assets down 17.9% in Q1 after a strong performance in 2024—the bank sees regulatory clarity and broadening use cases as critical tailwinds.

JPMorgan also forecasts a 10% projected return for digital assets, the highest among all alternative investment classes in its updated allocation model.

The more bullish view comes as JPMorgan moves alternatives to an Underweight position overall, cutting exposure to private equity, private credit, and real estate.

In contrast, the bank has upgraded digital assets to an Overweight alongside hedge funds and traditional public equities.

Despite the renewed interest, crypto hedge funds continue to lag, with performance trailing Bitcoin in both 2025 and previous years. JPMorgan notes that “active crypto managers have not performed as well historically compared to passively managed crypto funds.”

The firm also connects crypto inflows to what it calls the “debasement trade,” driven by long-term concerns over inflation, fiscal deficits, and waning trust in fiat currencies. In this environment, Bitcoin is emerging alongside as a structural component in investor portfolios.",https://www.investing.com/news/cryptocurrency-news/jpmorgan-shifts-to-bullish-stance-on-crypto-amid-sector-tailwinds-4064834
2025-05-27,07:03,StanChart sees Solana price rising over 50% by end of 2025 By Investing.com,"Investing.com -- Standard Chartered has begun coverage on (SOL) with a year-end 2025 price target of $275, implying a gain of more than 50% from current levels around $175.

While the bank acknowledges that Solana is likely to underperform over the next two to three years, it sees longer-term potential for the network once new sectors start to scale.

“Solana is a fast, cheap alternative to Ethereum; as a result, it has dominated memecoin trading,” said Geoff Kendrick, Global Head of Digital Assets Research at Standard Chartered, said, citing the network’s superior transaction throughput and reliability.

However, he notes that memecoin activity is “being discounted to a quantifiable degree by markets,” which has contributed to Solana trading “cheap” relative to its achieved application revenue, or “GDP.”

Most of Solana’s current usage is concentrated in trading applications, particularly decentralized exchanges that facilitate high-volume, low-value memecoin transactions. While this has helped stress-test the network’s capabilities, Kendrick warns that the associated revenues may be unsustainable.

“Solana trades ‘cheap’ on our market cap-to-GDP metric,” the analyst said, attributing this to a “more aggressive discount factor” being applied to future earnings compared to other chains.

“Put another way, Solana’s recent high fees and high activity on the back of memecoin trading may be seen as unsustainable,” Kendrick explained.

Looking ahead, Standard Chartered sees potential for Solana to dominate in emerging sectors like decentralized social media, high-throughput financial applications, and infrastructure platforms, though it expects these use cases to take two to three years to scale.

“The key to Solana’s future success will be to take its core advantage in transaction confirmation (fast, cheap and reliable) and apply it to something other than memecoin trading,” Kendrick continued.

Beyond the near-term challenges, the analyst forecasts SOL at $310 by end-2026 and $500 by end-2029. Standard Chartered’s year-end target for 2025 is $275.",https://www.investing.com/news/cryptocurrency-news/stanchart-sees-solana-price-rising-over-50-by-end-of-2025-4064655
2025-05-27,06:26,Citi sees up to 8% downside for Stoxx 600 on Trump tariff risk By Investing.com,"Investing.com -- Citi analysts warned in a note Tuesday that European equities could face significant downside if President Trump’s tariff threats materialize.

The bank outlined the potential implications of a 50% tariff on European goods, a scenario the firm is treating as hypothetical for now but one that has already rattled markets.

While Trump said on Sunday that he has agreed to delay the 50% tariff on the European Union until July 9, Citi noted that the “surprise announcement on a possible 50% tariff on European goods” had triggered broad selling in European equities.

The Index could drop “c7-8% from here” if the tariff threats are enacted and priced in, according to Citi’s projections.

Earnings estimates for European companies have already started to reflect increased geopolitical risks.

“Analyst consensus forecasts for 2025E European EPS growth have fallen from +7% pre-Liberation day to c2% now,” Citi noted. That decline is said to be consistent with their prior modeling of the earnings impact from a 20% tariff.

However, should tariffs rise to 50%, Citi’s top-down models suggest EPS growth could deteriorate further.

“EPS growth could fall another 5-6% to c-4%, if 50% broad tariffs are implemented,” they warned. “This comes against the backdrop of the market pricing in c4% EPS growth over the next 12m.”

Citi emphasized that the uncertainty surrounding trade policy is already dragging down sentiment and could translate into more pronounced equity declines if the threats are realized.",https://www.investing.com/news/stock-market-news/citi-sees-up-to-8-downside-for-stoxx-600-on-trump-tariff-risk-4064531
2025-05-26,19:58,"Stock market today: S&P 500 rallies on consumer confidence, Trump EU tariff delay By Investing.com","Investing.com-- The S&P 500 rose sharply Tuesday after U.S. consumer confidence rebounded following a five-month slump, cooling fears about the economy just days after President President Donald Trump postponed plans to impose steep trade tariffs on the European Union.

At 4:00 p.m. ET (20:00 GMT), the rose 740 points, or 1.8%, the index gained 2.1%, and the advanced 2.5%.

Wall Street was closed on Monday on account of the Memorial Day holiday.

Consumer confidence jumps by the most in four years

Consumer confidence saw a strong rebound in May, ending a five-month decline, largely driven by renewed optimism surrounding economic conditions and boosted further by the U.S.-China trade deal announced mid-month.

According to The Conference Board, the Consumer Confidence Index surged 12.3 points to 98.0, surpassing expectations of just 87.1. The sharp rise was fueled by improvements in both consumers’ short-term outlook—reflected in the Expectations Index jumping 17.4 points to 72.8—and perceptions of current conditions, with the Present Situation Index up 4.8 points to 135.9.

Senior Economist Stephanie Guichard noted that confidence was already improving ahead of the trade deal but accelerated in its aftermath, highlighting the deal’s positive impact on consumer sentiment.

Tech rallies as Nvidia (NASDAQ: )’s earnings loom large; Tesla (NASDAQ: ), Coreweave jump

Big tech stocks led market higher, with Nvidia rising more than 3% ahead of its quarterly results due Wednesday after the market closes.

The company is considered a bellwether for global AI demand, especially in the chipmaking sector, and is sitting on a massive valuation spike over the past two years on this position.

Nvidia is expected to report bumper earnings, especially as Wall Street’s so-called AI Hyperscalers– its biggest customers– continued to spend heavily on AI over the past three months.

Elsewhere, Southwest Airlines (NYSE: ) stock rose after the carrier announced it will charge customers $35 for one checked bag and $45 for the second, bringing an end to its free luggage policy.

Salesforce (NYSE: ) stock gained after the Wall Street Journal reported that the software company is nearing an agreement to acquire Informatica in a deal valued at approximately $8 billion.

The quarterly earnings season is largely at an end, with more than 95% of companies having already reported, with almost 78% having surpassed analyst expectations, according to FactSet.

Numbers from IT service management company Okta (NASDAQ: ) are due after the bell Tuesday.

Elsewhere, Tesla climbed more than 6% after CEO Elon Musk said he would be ""super focused on /xAI and Tesla (plus Starship launch next week), as we have critical technologies rolling out.”

The remarks helped further restore confidence in Musk’s leadership amid concerns that his role within the Trump administration was taking too much of his focus.

CoreWeave Inc (NASDAQ: ) rose more than 20%, shrugging off a downgrade from Barclays to equalweight, citing concerns about limited short-term upside given the stock’s post-IPO run up.

Trump postpones 50% EU tariffs to July

Sentiment received a boost after Trump stated late Sunday that he had agreed to postpone his recently proposed 50% tariffs on goods from the EU to July 9, following a call with EU President Ursula von der Leyen.

Trump also said that his administration will begin trade talks in earnest with the EU, while Von Der Leyen also flagged improving relations with Washington.

The development offered some relief to markets, which were rattled on Friday by Trump threatening steep tariffs on the EU, along with Apple (NASDAQ: ).

This resulted in a losing week on Wall Street, with all three major indices falling more than 2% over the course of last week.

The July 9 deadline is also around when Trump’s “reciprocal” tariffs are set to take effect, and the market’s remain focused on whether major U.S. trading partners can clinch agreements with Washington before the deadline.

More Fed speeches due

The U.S. president’s latest U-turn on EU tariffs reinforces how unpredictable his trade policies can be and undermines already fragile investor confidence in the U.S. economy.

An illustration of this uncertainty came with the orders for long-lasting U.S. manufactured goods, which slumped in April, falling after the previous month’s sharp gains.

Orders for –items designed to last three years or more–fell 6.3% last month after a hefty revised 7.6% gain in March, the Commerce Department’s Census Bureau said on Tuesday.

Transportation equipment, down following four consecutive monthly increases, drove the decrease, falling $20.3 billion or 17.1 percent to $98.8 billion.

Minneapolis Federal Reserve President on Tuesday continued to call for a pause rates until there was more uncertainty on the tariff impact.

Investors are also likely Tuesday to carefully study commentary from Fed Governor Christopher Waller and New York Fed President and adding to a series of comments from their colleagues last week.

Ambar Warrick and Peter Nurse contributed to this article",https://www.investing.com/news/stock-market-news/us-stock-futures-jump-as-trump-delays-50-tariffs-against-the-eu-4063878
